L cm,yi cm,Story Area,stories,architectural_archetype,connection_system,xi cm,D+0.25L,Direction,soil_class,seismic_zone,Story,Wall
190.0,95.0,5302759.515700001,4,D,HD,825.0,150188.89270056158,Y,B,3,3,6.1
162.0,877.0,4366070.964799999,5,Q,ATS,1837.0,144495.6092305141,Y,C,3,4,6.6
120.0,1202.1,2526612.8516999995,5,C,HD,400.51,86960.18549015201,X,A,1,3,9.1
127.0,129.58,2526612.8516999995,5,C,ATS,897.24,86550.30719825202,X,B,3,3,2.1
799.0,400.0,4918759.585999998,3,P,HD,645.0,123890.88263498934,Y,C,1,3,D.1
205.0,878.34,2526612.8516999995,5,C,ATS,231.62,86550.30719825202,Y,B,1,4,7.1
494.0,247.00000000000003,4366070.964799999,5,Q,ATS,1291.0,144646.30499786412,Y,C,1,1,H.1
149.0,134.0,4918759.585999998,5,P,HD,1057.0,158513.91540444622,X,A,1,2,2.2
209.5,172.0,5302759.515700001,4,D,HD,2815.0,149789.6605980616,Y,D,1,3,29.1
171.0,2483.0,4366070.964799999,4,Q,HD,1448.0,111059.95374720804,Y,B,1,4,13.3
338.0,788.0,4918759.585999998,4,P,HD,1589.0,123890.88263498934,X,A,1,4,4.4
180.0,701.2,2526612.8516999995,4,C,HD,2137.35,64840.02839625081,Y,B,1,4,M.2
120.0,2483.0,4366070.964799999,5,Q,ATS,1696.0,145189.5542039641,Y,D,1,4,13.4
120.0,1254.0,5302759.515700001,5,D,ATS,167.0,178966.13461792396,Y,D,1,4,L.1
190.0,1215.0,5302759.515700001,5,D,ATS,3564.0,184534.99816822392,Y,B,3,3,35.2
642.0,736.0,4366070.964799999,3,Q,HD,959.0,121726.70930865804,X,C,3,2,5.1
227.5,504.0,5302759.515700001,3,D,HD,1529.0,135167.7485555116,X,C,1,3,F.2
443.0,655.0,5302759.515700001,5,D,ATS,3724.0,179059.68690532394,Y,B,1,4,G.7
471.0,1053.0,5302759.515700001,3,D,HD,977.0,135167.7485555116,Y,A,3,3,7.2
742.0,1247.0,4366070.964799999,4,Q,HD,371.0,121588.30884645804,X,C,1,2,7.1
276.0,861.0,4918759.585999998,4,P,HD,173.0,135118.18267403933,Y,D,1,1,B.2
338.0,788.0,4918759.585999998,5,P,HD,353.0,158231.7913853462,X,A,1,3,4.2
270.0,11.0,4918759.585999998,4,P,HD,1503.0,123890.88263498934,X,A,3,4,1.2
471.0,258.0,5302759.515700001,3,D,HD,977.0,152243.9297496616,Y,D,3,2,7.1
120.0,1254.0,5302759.515700001,5,D,ATS,2099.0,179620.22747032394,Y,C,1,4,L.5
162.0,1839.0,4366070.964799999,3,Q,HD,81.0,121066.64556585804,X,A,1,1,10.1
136.5,835.0,5302759.515700001,5,D,HD,2440.0,179636.844550124,Y,B,1,4,I.3
149.0,134.0,4918759.585999998,4,P,HD,1057.0,134639.10415103936,X,C,1,1,2.2
284.0,142.0,4918759.585999998,4,P,HD,173.0,134509.26450323933,Y,D,1,3,B.1
194.5,547.0,5302759.515700001,5,D,HD,2788.0,179636.844550124,Y,A,1,4,28.1
194.5,547.0,5302759.515700001,5,D,ATS,4036.0,185509.12449832397,Y,C,3,2,38.1
209.5,172.0,5302759.515700001,4,D,HD,2815.0,152389.86220986157,Y,C,1,1,29.1
338.0,1040.2,2526612.8516999995,5,C,HD,581.56,74346.79139682701,Y,A,1,5,E.4
563.25,655.0,5302759.515700001,5,D,HD,2476.0,181566.864509024,X,D,1,3,G.5
563.25,655.0,5302759.515700001,5,D,HD,1350.0,180850.51014172396,X,A,3,3,G.3
338.0,1040.2,2526612.8516999995,3,C,HD,581.56,72199.14629647581,Y,B,3,2,E.4
270.0,2709.0,4918759.585999998,6,P,ATS,1503.0,160740.74924049622,X,D,1,2,11.2
162.0,1932.0,4918759.585999998,5,P,ATS,81.0,158141.29877544625,X,C,1,1,8.1
388.0,892.38,2526612.8516999995,5,C,ATS,1090.36,86550.30719825202,Y,B,1,4,G.2
224.0,567.0,4918759.585999998,3,P,HD,848.0,134101.47158633932,X,A,3,2,3.2
287.0,1906.0,4366070.964799999,5,Q,ATS,173.0,146729.3184026641,Y,A,3,1,B.5
158.0,565.0,5302759.515700001,5,D,HD,1892.0,183062.916253424,Y,B,3,1,16.2
158.0,565.0,5302759.515700001,5,D,HD,3824.0,180243.677345924,Y,A,3,4,36.2
284.0,142.0,4918759.585999998,5,P,HD,1769.0000000000002,158199.85281714622,Y,C,1,4,J.1
388.0,316.62,2526612.8516999995,5,C,ATS,1384.16,74192.42165052702,Y,B,3,5,I.1
799.0,400.0,4918759.585999998,5,P,ATS,645.0,158141.29877544625,Y,C,1,1,D.1
292.0,811.9999999999999,5302759.515700001,5,D,ATS,1943.0,179153.23919272394,Y,B,3,3,17.1
190.0,1215.0,5302759.515700001,5,D,ATS,3564.0,181633.458309674,Y,C,3,4,35.2
158.0,565.0,5302759.515700001,4,D,HD,3000.0,150253.5660972616,Y,B,1,1,31.2
136.5,475.0,5302759.515700001,3,D,HD,2943.0,135167.7485555116,X,A,3,3,E.3
205.0,330.7,2526612.8516999995,4,C,HD,2242.89,72098.00749717581,X,D,1,3,3.2
471.0,258.0,5302759.515700001,4,D,HD,1480.0,149182.82780226163,Y,A,1,2,11.1
338.0,168.8,2526612.8516999995,5,C,HD,581.56,86960.18549015201,Y,C,1,4,E.1
307.0,221.0,5302759.515700001,3,D,HD,565.0,153169.1788545616,Y,C,3,1,5.1
287.0,1865.0,4918759.585999998,3,P,HD,1409.0,134239.87204853934,Y,C,1,2,I.4
120.0,1254.0,5302759.515700001,3,D,HD,516.0,149182.82780226163,X,A,1,1,L.2
158.0,745.0,5302759.515700001,4,D,HD,3824.0,150396.49339386157,Y,A,3,2,36.3
156.0,519.6,2526612.8516999995,5,C,ATS,581.56,86550.30719825202,Y,A,3,3,E.2
324.0,175.7,2526612.8516999995,5,C,ATS,416.35,86550.30719825202,Y,D,1,3,D.1
158.0,745.0,5302759.515700001,5,D,ATS,3824.0,180466.83701332397,Y,A,3,2,36.3
232.0,842.0,5302759.515700001,4,D,HD,4378.0,149182.82780226163,Y,A,1,3,40.2
287.0,856.0,4918759.585999998,3,P,HD,533.0,134543.28844643934,Y,C,3,2,C.1
433.0,1299.0,5302759.515700001,3,D,HD,3065.0,151197.79395006158,X,B,3,2,M.2
285.0,1101.0,5302759.515700001,5,D,ATS,1836.0,179174.53157152396,Y,B,3,2,15.1
194.5,763.0,5302759.515700001,4,D,HD,1601.0000000000002,135167.7485555116,Y,A,1,4,13.1
762.0,1247.0,4366070.964799999,5,Q,ATS,753.0,126163.0568742141,Y,D,3,5,E.1
471.0,258.0,5302759.515700001,3,D,HD,3411.9999999999995,149789.6605980616,Y,D,1,2,34.1
120.0,1202.1,2526612.8516999995,5,C,ATS,2074.01,86983.602051352,Y,D,3,4,9.2
352.0,1617.0000000000002,4366070.964799999,5,Q,ATS,1558.0,144264.5604677641,Y,C,1,4,8.5
190.0,1215.0,5302759.515700001,4,D,HD,2757.0,150396.49339386157,Y,A,3,1,27.1
471.0,258.0,5302759.515700001,5,D,ATS,3411.9999999999995,185189.73881632392,Y,C,3,2,34.1
307.0,1088.0,5302759.515700001,5,D,HD,1389.0,154706.41540337398,Y,A,3,5,10.2
540.0,604.5,2526612.8516999995,5,C,ATS,2204.51,88075.81168505202,X,B,3,3,5.4
298.0,303.0,5302759.515700001,4,D,HD,1137.0,150156.1381536616,X,D,1,3,C.1
799.0,2321.0,4918759.585999998,5,P,HD,645.0,158034.8368814462,Y,A,1,4,D.2
338.0,168.8,2526612.8516999995,3,C,HD,1892.96,73613.04291907582,Y,D,3,1,K.1
352.0,198.0,4366070.964799999,3,Q,HD,173.0,121066.64556585804,Y,A,1,1,B.1
338.0,1932.0,4918759.585999998,3,P,HD,1589.0,124055.89857068934,X,D,1,3,8.4
120.0,56.00000000000001,5302759.515700001,5,D,ATS,3873.0,179059.68690532394,Y,B,1,4,B.7
158.0,745.0,5302759.515700001,5,D,ATS,1389.0,178966.13461792396,Y,A,1,4,10.1
136.5,475.0,5302759.515700001,5,D,ATS,508.0,180743.63793772392,X,A,3,1,E.1
288.0,363.0,4366070.964799999,3,Q,HD,1590.0,121588.30884645804,X,A,3,1,3.2
443.0,655.0,5302759.515700001,5,D,HD,4167.0,180850.51014172396,X,A,1,2,G.8
162.0,788.0,4918759.585999998,3,P,HD,1861.0,134404.88798423935,X,D,1,2,4.5
276.0,1859.0,4918759.585999998,4,P,HD,173.0,133936.4556506393,Y,B,1,3,B.4
324.0,1047.1,2526612.8516999995,5,C,ATS,136.08,86790.373191952,Y,A,3,4,B.2
162.0,1839.0,4366070.964799999,5,Q,ATS,81.0,126168.3799689141,Y,D,1,5,10.1
563.25,655.0,5302759.515700001,5,D,HD,2476.0,179636.844550124,Y,B,1,4,G.5
725.0,362.0,4366070.964799999,5,Q,HD,959.0,145451.6105858641,Y,C,1,2,F.1
330.0,655.0,4366070.964799999,5,Q,ATS,349.0,144447.6212033641,X,A,1,3,4.2
433.0,11.0,5302759.515700001,4,D,HD,1324.0,149182.82780226163,X,A,1,3,A.1
274.0,460.7,2526612.8516999995,3,C,HD,2467.61,72199.14629647581,Y,B,3,2,O.1
494.0,2247.0,4366070.964799999,3,Q,HD,1291.0,111172.44843990804,Y,D,1,3,H.4
324.0,175.7,2526612.8516999995,5,C,ATS,416.35,74192.42165052702,Y,C,1,5,D.1
120.0,56.00000000000001,5302759.515700001,5,D,ATS,3873.0,179174.53157152396,X,B,3,2,B.7
190.0,95.0,5302759.515700001,5,D,ATS,1632.0,154371.06043727396,Y,A,3,5,14.1
155.0,2361.0,4366070.964799999,5,Q,ATS,871.0000000000001,126173.7030636141,Y,B,3,5,12.1
209.5,1138.0,5302759.515700001,3,D,HD,2312.0,153169.1788545616,Y,C,3,1,22.1
120.0,11.0,4366070.964799999,5,Q,HD,222.00000000000003,144711.7004225641,X,A,1,3,1.1
307.0,221.0,5302759.515700001,3,D,HD,3824.0,135774.5813513116,Y,C,3,3,36.1
171.0,2483.0,4366070.964799999,3,Q,HD,470.0,121726.70930865804,X,B,3,2,13.2
284.0,2578.0,4918759.585999998,5,P,ATS,1769.0000000000002,159105.56038764623,Y,D,1,1,J.5
433.0,11.0,5302759.515700001,4,D,HD,1324.0,149789.6605980616,X,A,3,3,A.1
136.5,835.0,5302759.515700001,3,D,HD,508.0,135167.7485555116,X,A,1,3,I.1
471.0,1053.0,5302759.515700001,4,D,HD,2909.0,149553.1810140616,Y,B,1,2,30.1
352.0,877.0,4366070.964799999,4,Q,HD,360.0,121646.86288815804,X,A,1,1,6.2
136.5,475.0,5302759.515700001,4,D,HD,1949.0,149225.4125598616,X,A,1,2,E.2
799.0,2321.0,4918759.585999998,5,P,ATS,645.0,158898.21196884624,Y,A,3,2,D.2
232.0,842.0,5302759.515700001,5,D,ATS,4378.0,179815.00264852395,Y,D,1,4,40.2
152.0,988.0,4918759.585999998,3,P,HD,1247.0,124055.89857068934,X,B,3,3,5.2
270.0,2709.0,4918759.585999998,3,P,HD,1503.0,133936.4556506393,X,A,1,2,11.2
265.0,947.0,5302759.515700001,5,D,ATS,4127.0,179815.00264852395,Y,D,1,4,J.4
120.0,1202.1,2526612.8516999995,3,C,HD,2074.01,65116.82932065081,X,B,3,3,9.2
298.0,1007.0,5302759.515700001,4,D,HD,3252.0000000000005,149182.82780226163,X,B,1,3,K.1
287.0,856.0,4918759.585999998,5,P,ATS,1409.0,158735.85835404624,Y,A,1,1,I.1
169.0,434.5,2526612.8516999995,4,C,HD,503.96,72332.2236639758,X,A,3,2,4.1
307.0,1090.0,5302759.515700001,5,D,HD,3824.0,181026.96852712397,Y,B,1,2,36.4
433.0,1299.0,5302759.515700001,3,D,HD,3065.0,149789.6605980616,X,A,3,2,M.2
149.0,2586.0,4918759.585999998,5,P,ATS,1057.0,157715.45119944622,Y,A,3,4,10.2
364.0,504.0,5302759.515700001,5,D,ATS,996.0,179059.68690532394,X,C,1,3,F.1
224.0,2154.0,4918759.585999998,3,P,HD,848.0,134298.42609023934,X,B,1,1,9.2
471.0,258.0,5302759.515700001,5,D,ATS,977.0,179153.23919272394,Y,B,3,3,7.1
777.0,389.0,4918759.585999998,5,P,HD,971.0,159446.78736384623,Y,B,1,1,F.1
471.0,258.0,5302759.515700001,5,D,ATS,977.0,178966.13461792396,Y,B,1,3,7.1
433.0,11.0,5302759.515700001,5,D,HD,1324.0,180994.23369862395,X,A,1,1,A.1
289.0,1906.0,4366070.964799999,5,Q,ATS,525.0,127151.92774681412,Y,B,3,5,C.2
742.0,1247.0,4366070.964799999,5,Q,ATS,371.0,126200.3185371141,Y,A,3,5,7.1
287.0,1906.0,4366070.964799999,5,Q,ATS,173.0,125289.0994245141,Y,C,3,5,B.5
155.0,133.0,4366070.964799999,3,Q,HD,1048.0,121258.27697505803,X,A,3,2,2.2
120.0,11.0,4366070.964799999,5,Q,ATS,1696.0,147371.2979087641,X,B,3,3,1.4
540.0,604.5,2526612.8516999995,3,C,HD,1664.51,72684.7002588758,X,B,3,1,5.3
120.0,1202.1,2526612.8516999995,5,C,HD,400.51,87556.37209655202,X,A,3,2,9.1
122.0,997.0,5302759.515700001,4,D,HD,4271.0,151205.37060276157,Y,D,1,2,39.3
122.0,313.0,5302759.515700001,5,D,ATS,4271.0,179059.68690532394,Y,A,1,3,39.2
326.0,806.0,5302759.515700001,3,D,HD,977.0,150742.49454936158,X,D,3,2,H.1
324.0,175.7,2526612.8516999995,6,C,ATS,2058.16,87473.50727075202,Y,B,3,1,L.1
307.0,221.0,5302759.515700001,3,D,HD,3824.0,151365.2966292616,Y,C,3,1,36.1
307.0,1090.0,5302759.515700001,4,D,HD,3824.0,151019.2954737616,Y,D,1,1,36.4
194.5,547.0,5302759.515700001,4,D,HD,2788.0,150396.49339386157,Y,D,1,2,28.1
171.0,2483.0,4366070.964799999,5,Q,ATS,470.0,144495.6092305141,Y,C,3,4,13.2
180.0,505.3,2526612.8516999995,5,C,ATS,2137.35,88428.32370485202,Y,B,3,2,M.1
276.0,1859.0,4918759.585999998,4,P,HD,1769.0000000000002,134436.82655243934,Y,C,1,2,J.4
330.0,1839.0,4366070.964799999,3,Q,HD,1569.0,111059.95374720804,X,B,1,3,10.3
326.0,504.0,5302759.515700001,5,D,ATS,3411.9999999999995,181443.1485164239,X,C,1,1,F.3
232.0,842.0,5302759.515700001,3,D,HD,4378.0,151197.79395006158,Y,C,3,2,40.2
287.0,588.0,4366070.964799999,5,Q,ATS,1745.0,144642.5001914641,Y,A,3,1,J.2
494.0,2247.0,4366070.964799999,4,Q,HD,627.0,121258.27697505803,Y,A,1,2,D.4
352.0,1617.0000000000002,4366070.964799999,5,Q,ATS,1558.0,144722.2708325641,Y,A,3,4,8.5
388.0,892.38,2526612.8516999995,6,C,ATS,1090.36,86780.352615052,Y,B,3,3,G.2
120.0,2483.0,4366070.964799999,5,Q,ATS,1696.0,147467.1136133641,X,D,1,2,13.4
494.0,2247.0,4366070.964799999,5,Q,ATS,1291.0,144253.9142783641,Y,A,3,3,H.4
223.0,404.0,5302759.515700001,5,D,ATS,1297.0,178966.13461792396,Y,B,1,3,9.1
162.0,1617.0000000000002,4366070.964799999,4,Q,HD,1837.0,111059.95374720804,Y,D,1,4,8.6
288.0,2131.0,4366070.964799999,5,Q,ATS,1590.0,147453.63862706412,X,C,3,2,11.2
126.0,1617.0000000000002,4366070.964799999,3,Q,HD,1239.0,111389.98561860804,X,C,3,3,8.4
156.0,519.6,2526612.8516999995,5,C,ATS,581.56,74228.165025127,Y,D,1,5,E.2
155.0,2361.0,4366070.964799999,5,Q,ATS,871.0000000000001,126200.3185371141,Y,C,1,5,12.1
307.0,1090.0,5302759.515700001,5,D,ATS,3824.0,183878.44837934893,Y,C,3,3,36.4
180.0,505.3,2526612.8516999995,5,C,ATS,2137.35,87450.26473985202,Y,C,1,3,M.1
190.0,1215.0,5302759.515700001,3,D,HD,825.0,135167.7485555116,Y,D,1,3,6.2
224.0,567.0,4918759.585999998,3,P,HD,1094.0,124194.29903288934,X,B,3,3,3.3
136.5,475.0,5302759.515700001,3,D,HD,1949.0,150396.49339386157,X,C,1,1,E.2
287.0,588.0,4366070.964799999,5,Q,ATS,1745.0,126179.0261583141,Y,D,1,5,J.2
276.0,861.0,4918759.585999998,4,P,HD,1769.0000000000002,134271.81061673933,Y,B,1,2,J.2
158.0,565.0,5302759.515700001,3,D,HD,1892.0,150742.49454936158,Y,C,3,2,16.2
155.0,133.0,4366070.964799999,5,Q,HD,871.0000000000001,144690.40804376412,Y,B,1,4,2.1
209.5,172.0,5302759.515700001,5,D,HD,4009.000000000001,183062.916253424,Y,B,3,1,37.1
307.0,221.0,5302759.515700001,3,D,HD,3000.0,149182.82780226163,Y,A,1,2,31.1
335.0,304.03,2526612.8516999995,4,C,HD,901.56,71954.28394027581,Y,C,1,3,F.1
162.0,1839.0,4366070.964799999,4,Q,HD,81.0,111240.93896700804,Y,B,3,4,10.1
120.0,56.00000000000001,5302759.515700001,5,D,HD,4222.0,182283.218876324,X,D,1,2,B.8
471.0,1053.0,5302759.515700001,3,D,HD,2909.0,135167.7485555116,Y,C,1,3,30.1
276.0,861.0,4918759.585999998,5,P,HD,173.0,139929.7773657962,Y,B,1,5,B.2
120.0,1202.1,2526612.8516999995,5,C,ATS,400.51,88067.45302715202,X,C,3,3,9.1
122.0,313.0,5302759.515700001,3,D,HD,118.0,149182.82780226163,Y,A,1,1,2.2
287.0,588.0,4366070.964799999,4,Q,HD,173.0,121785.26335035804,Y,C,1,1,B.2
265.0,947.0,5302759.515700001,5,D,ATS,4127.0,179716.48581562395,Y,A,3,4,J.4
194.5,547.0,5302759.515700001,5,D,ATS,2104.0,179227.76251852393,Y,D,1,2,20.1
364.0,504.0,5302759.515700001,4,D,HD,996.0,149182.82780226163,X,A,1,3,F.1
195.0,1595.0,4366070.964799999,5,Q,ATS,1745.0,145532.4553274641,Y,B,1,2,J.4
120.0,6.9,2526612.8516999995,6,C,ATS,2074.01,86507.72244065201,Y,D,1,5,1.2
194.5,763.0,5302759.515700001,4,D,HD,2285.0,152968.51103016158,Y,D,1,1,21.1
287.0,588.0,4366070.964799999,5,Q,HD,1745.0,145451.6105858641,Y,C,1,2,J.2
270.0,2709.0,4918759.585999998,4,P,HD,1503.0,134436.82655243934,X,C,1,2,11.2
122.0,11.0,5302759.515700001,3,D,HD,3411.9999999999995,150396.49339386157,X,A,3,1,A.2
270.0,11.0,4918759.585999998,5,P,HD,1503.0,158199.85281714622,X,C,1,4,1.2
544.0,567.0,4918759.585999998,5,P,HD,272.0,158592.80815854622,X,B,1,3,3.1
443.0,655.0,5302759.515700001,5,D,ATS,4167.0,180565.74535552395,X,C,1,2,G.8
136.5,835.0,5302759.515700001,5,D,HD,1446.0,180994.23369862395,X,B,1,1,I.2
433.0,1299.0,5302759.515700001,5,D,ATS,3065.0,182878.5745446739,X,D,1,1,M.2
205.0,878.34,2526612.8516999995,5,C,ATS,231.62,86662.09218695201,X,A,3,1,7.1
120.0,56.00000000000001,5302759.515700001,5,D,HD,3873.0,181627.944101624,X,B,3,3,B.7
352.0,2296.0,4366070.964799999,5,Q,HD,1745.0,145877.4581618641,Y,C,1,1,J.6
324.0,1047.1,2526612.8516999995,4,C,HD,2338.44,72183.1770123758,Y,B,1,2,N.2
190.0,95.0,5302759.515700001,3,D,HD,3564.0,151019.2954737616,Y,B,3,1,35.1
195.0,898.0,4366070.964799999,3,Q,HD,1745.0,111389.98561860804,Y,D,3,3,J.3
433.0,11.0,5302759.515700001,3,D,HD,1324.0,150396.49339386157,X,C,1,1,A.1
120.0,56.00000000000001,5302759.515700001,4,D,HD,3873.0,135167.7485555116,Y,D,1,4,B.7
209.5,1138.0,5302759.515700001,4,D,HD,2312.0,149182.82780226163,Y,A,1,3,22.1
223.0,907.0,5302759.515700001,4,D,HD,3092.0,150396.49339386157,Y,A,3,1,32.1
563.25,655.0,5302759.515700001,3,D,HD,1913.0,135774.5813513116,X,C,3,3,G.4
540.0,604.5,2526612.8516999995,5,C,ATS,2204.51,74228.165025127,Y,D,1,5,5.4
265.0,363.0,5302759.515700001,5,D,ATS,4127.0,179153.23919272394,X,B,3,3,D.4
285.0,1101.0,5302759.515700001,5,D,HD,1836.0,155036.44727477396,Y,D,1,5,15.1
292.0,811.9999999999999,5302759.515700001,5,D,ATS,1943.0,154344.44496377397,Y,C,3,5,17.1
307.0,1088.0,5302759.515700001,3,D,HD,1389.0,149182.82780226163,Y,A,1,2,10.2
540.0,604.5,2526612.8516999995,3,C,HD,270.0,71975.57631907582,X,A,1,1,5.1
195.0,898.0,4366070.964799999,5,Q,ATS,173.0,148881.68451506412,Y,C,3,2,B.3
285.0,209.0,5302759.515700001,4,D,HD,2339.0,149512.8596736616,Y,C,1,3,23.1
540.0,604.5,2526612.8516999995,5,C,ATS,1664.51,86550.30719825202,Y,B,1,4,5.3
364.0,504.0,5302759.515700001,3,D,HD,996.0,152243.9297496616,X,D,3,2,F.1
209.5,1138.0,5302759.515700001,5,D,ATS,2312.0,178966.13461792396,Y,A,1,4,22.1
120.0,56.00000000000001,5302759.515700001,5,D,ATS,167.0,179153.23919272394,X,C,1,2,B.1
388.0,892.38,2526612.8516999995,5,C,HD,1384.16,87726.71112695202,Y,A,3,1,I.2
149.0,134.0,4918759.585999998,4,P,HD,1057.0,134509.26450323933,X,D,1,3,2.2
162.0,1932.0,4918759.585999998,5,P,ATS,81.0,139858.49175969622,Y,D,1,5,8.1
471.0,258.0,5302759.515700001,4,D,HD,977.0,152389.86220986157,Y,C,1,1,7.1
172.0,661.0,4366070.964799999,4,Q,HD,627.0,111059.95374720804,Y,B,1,4,D.2
126.0,1617.0000000000002,4366070.964799999,4,Q,HD,1239.0,121258.27697505803,X,D,1,3,8.4
232.0,468.0,5302759.515700001,5,D,ATS,4378.0,183097.018558574,Y,B,3,4,40.1
122.0,997.0,5302759.515700001,5,D,ATS,4271.0,179600.37914752393,Y,B,3,1,39.3
169.0,434.5,2526612.8516999995,4,C,HD,503.96,72156.56153887582,X,A,1,1,4.1
122.0,1299.0,5302759.515700001,5,D,ATS,977.0,154371.06043727396,Y,C,1,5,M.1
227.5,504.0,5302759.515700001,4,D,HD,1529.0,135167.7485555116,Y,A,1,4,F.2
338.0,168.8,2526612.8516999995,3,C,HD,1892.96,71975.57631907582,Y,A,1,1,K.1
120.0,11.0,4366070.964799999,3,Q,HD,1696.0,121681.58667615804,X,D,1,2,1.4
298.0,303.0,5302759.515700001,5,D,HD,1137.0,181566.864509024,X,D,1,3,C.1
200.0,1471.0,4918759.585999998,5,P,HD,533.0,158905.91707944623,Y,B,1,2,C.3
190.0,1215.0,5302759.515700001,3,D,HD,1129.0,153169.1788545616,Y,C,3,1,8.1
284.0,142.0,4918759.585999998,5,P,ATS,173.0,139770.08452479623,Y,A,1,5,B.1
799.0,2321.0,4918759.585999998,4,P,HD,1297.0,134133.41015453934,Y,B,1,2,H.2
352.0,1617.0000000000002,4366070.964799999,4,Q,HD,1558.0,111251.58515640804,Y,D,1,4,8.5
152.0,988.0,4918759.585999998,6,P,ATS,695.0,161868.83609514622,X,D,1,1,5.1
120.0,1183.0,5302759.515700001,5,D,ATS,118.0,184534.99816822392,Y,B,3,3,2.4
169.0,434.5,2526612.8516999995,3,C,HD,1970.56,72098.00749717581,X,A,3,1,4.2
155.0,133.0,4366070.964799999,4,Q,HD,871.0000000000001,122341.65041895804,X,B,3,2,2.1
190.0,95.0,5302759.515700001,5,D,ATS,825.0,181633.458309674,Y,C,3,4,6.1
287.0,947.0,5302759.515700001,4,D,HD,2183.0,151252.2023486116,X,B,3,2,J.3
227.5,806.0,5302759.515700001,5,D,ATS,2860.0,179227.76251852393,X,D,1,2,H.2
422.0,1360.0,4918759.585999998,5,P,HD,173.0,159088.8096320462,Y,A,1,1,B.3
158.0,745.0,5302759.515700001,5,D,ATS,1389.0,182878.5745446739,Y,D,1,1,10.1
127.0,129.58,2526612.8516999995,5,C,ATS,1577.27,86790.373191952,Y,A,3,4,2.3
265.0,363.0,5302759.515700001,5,D,HD,262.0,154706.41540337398,Y,A,1,5,D.1
136.5,475.0,5302759.515700001,5,D,ATS,1949.0,178966.13461792396,Y,A,1,4,E.2
799.0,2321.0,4918759.585999998,6,P,ATS,645.0,159490.10091444623,Y,B,3,3,D.2
169.0,434.5,2526612.8516999995,5,C,ATS,503.96,74192.42165052702,Y,D,1,5,4.1
155.0,133.0,4366070.964799999,5,Q,ATS,871.0000000000001,149754.6720458641,X,C,3,1,2.1
127.0,1079.42,2526612.8516999995,5,C,ATS,897.24,86582.24576645202,X,C,1,2,8.1
324.0,161.9,2526612.8516999995,5,C,ATS,2338.44,86662.09218695201,Y,B,3,1,N.1
136.5,475.0,5302759.515700001,5,D,ATS,2943.0,179600.37914752393,X,B,3,1,E.3
180.0,701.2,2526612.8516999995,5,C,HD,337.16,86960.18549015201,Y,A,1,3,C.2
120.0,1254.0,5302759.515700001,5,D,HD,1787.0,180850.51014172396,X,A,1,2,L.4
799.0,400.0,4918759.585999998,5,P,HD,1297.0,159227.21009424623,Y,C,1,1,H.1
232.0,842.0,5302759.515700001,4,D,HD,4378.0,149459.6287266616,Y,B,1,2,40.2
330.0,1839.0,4366070.964799999,4,Q,HD,1569.0,121258.27697505803,X,A,3,3,10.3
471.0,258.0,5302759.515700001,5,D,ATS,1480.0,179059.68690532394,Y,A,1,3,11.1
799.0,2321.0,4918759.585999998,6,P,ATS,1297.0,162209.7433295462,Y,B,3,1,H.2
127.0,1079.42,2526612.8516999995,3,C,HD,1577.27,64840.02839625081,X,C,1,3,8.2
194.5,763.0,5302759.515700001,5,D,HD,1601.0000000000002,180243.677345924,Y,B,1,3,13.1
494.0,247.00000000000003,4366070.964799999,3,Q,HD,1291.0,111059.95374720804,Y,C,1,3,H.1
190.0,1215.0,5302759.515700001,5,D,ATS,825.0,180466.83701332397,Y,A,3,3,6.2
288.0,363.0,4366070.964799999,5,Q,ATS,1590.0,144692.69456186413,X,A,1,1,3.2
324.0,175.7,2526612.8516999995,4,C,HD,416.35,72529.17816787581,Y,A,3,1,D.1
162.0,788.0,4918759.585999998,5,P,ATS,1861.0,160596.9032435462,X,D,1,1,4.5
338.0,168.8,2526612.8516999995,5,C,HD,1892.96,74346.79139682701,Y,A,1,5,K.1
563.25,655.0,5302759.515700001,5,D,ATS,2476.0,154371.06043727396,Y,A,1,5,G.5
324.0,161.9,2526612.8516999995,5,C,ATS,136.08,86550.30719825202,Y,A,1,3,B.1
265.0,947.0,5302759.515700001,3,D,HD,4127.0,149789.6605980616,X,C,1,2,J.4
544.0,2154.0,4918759.585999998,5,P,ATS,1670.0,139770.08452479623,Y,A,1,5,9.4
274.0,748.3,2526612.8516999995,4,C,HD,2467.61,72529.17816787581,Y,B,3,2,O.2
209.5,1138.0,5302759.515700001,5,D,ATS,380.0,180565.74535552395,Y,C,1,2,4.2
120.0,1254.0,5302759.515700001,3,D,HD,167.0,149789.6605980616,X,D,1,2,L.1
136.5,835.0,5302759.515700001,5,D,ATS,1446.0,178966.13461792396,X,B,1,3,I.2
120.0,56.00000000000001,5302759.515700001,5,D,ATS,2290.0,154344.44496377397,Y,C,3,5,B.4
190.0,95.0,5302759.515700001,5,D,HD,1632.0,179636.844550124,Y,C,1,4,14.1
470.0,788.0,4918759.585999998,4,P,HD,971.0,135118.18267403933,X,D,1,1,4.3
742.0,1247.0,4366070.964799999,4,Q,HD,371.0,121588.30884645804,X,A,3,2,7.1
120.0,1254.0,5302759.515700001,5,D,ATS,2099.0,184534.99816822392,X,B,3,3,L.5
388.0,892.38,2526612.8516999995,4,C,HD,1384.16,72619.67077777581,Y,A,3,1,I.2
